model_number,product_url,related_docs_url,pdf_name,pdf_url,filepath,status,error
RP15AY18AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Specification Sheet",https://files.myrheem.com/webpartners/ProductDocuments/43D7F7CF-9483-4BA3-8C02-F7E7C878FAE0.pdf,rheem_pdfs/RP15AY18AJ2NA_Specification_Sheet.pdf,success,""
RP15AY18AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Warranty Card",https://files.myrheem.com/webpartners/ProductDocuments/5D170AB1-5454-4403-8606-5E2D73543B8B.pdf,rheem_pdfs/RP15AY18AJ2NA_Warranty_Card.pdf,success,""
RP15AY18AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Comparison Guide",https://files.myrheem.com/webpartners/ProductDocuments/30E77A92-ED1C-4E75-A703-47BDAB68416B.pdf,rheem_pdfs/RP15AY18AJ2NA_Comparison_Guide.pdf,success,""
RP15AY18AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Consumer Literature",https://files.myrheem.com/webpartners/ProductDocuments/F2F47417-E1BE-44F5-84BF-6780E16C1309.pdf,rheem_pdfs/RP15AY18AJ2NA_Consumer_Literature.pdf,success,""
RP15AY18AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"RP15 Cut Sheet",https://files.myrheem.com/webpartners/ProductDocuments/6D0225F8-B951-438B-B3BA-1AFFE88F6F17.pdf,rheem_pdfs/RP15AY18AJ2NA_RP15_Cut_Sheet.pdf,success,""
RP15AY24AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Specification Sheet",https://files.myrheem.com/webpartners/ProductDocuments/43D7F7CF-9483-4BA3-8C02-F7E7C878FAE0.pdf,rheem_pdfs/RP15AY24AJ2NA_Specification_Sheet.pdf,success,""
RP15AY24AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Warranty Card",https://files.myrheem.com/webpartners/ProductDocuments/5D170AB1-5454-4403-8606-5E2D73543B8B.pdf,rheem_pdfs/RP15AY24AJ2NA_Warranty_Card.pdf,success,""
RP15AY24AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Comparison Guide",https://files.myrheem.com/webpartners/ProductDocuments/30E77A92-ED1C-4E75-A703-47BDAB68416B.pdf,rheem_pdfs/RP15AY24AJ2NA_Comparison_Guide.pdf,success,""
RP15AY24AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Consumer Literature",https://files.myrheem.com/webpartners/ProductDocuments/F2F47417-E1BE-44F5-84BF-6780E16C1309.pdf,rheem_pdfs/RP15AY24AJ2NA_Consumer_Literature.pdf,success,""
RP15AY24AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"RP15 Cut Sheet",https://files.myrheem.com/webpartners/ProductDocuments/6D0225F8-B951-438B-B3BA-1AFFE88F6F17.pdf,rheem_pdfs/RP15AY24AJ2NA_RP15_Cut_Sheet.pdf,success,""
RP15AY30AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Specification Sheet",https://files.myrheem.com/webpartners/ProductDocuments/43D7F7CF-9483-4BA3-8C02-F7E7C878FAE0.pdf,rheem_pdfs/RP15AY30AJ2NA_Specification_Sheet.pdf,success,""
RP15AY30AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Warranty Card",https://files.myrheem.com/webpartners/ProductDocuments/5D170AB1-5454-4403-8606-5E2D73543B8B.pdf,rheem_pdfs/RP15AY30AJ2NA_Warranty_Card.pdf,success,""
RP15AY30AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Comparison Guide",https://files.myrheem.com/webpartners/ProductDocuments/30E77A92-ED1C-4E75-A703-47BDAB68416B.pdf,rheem_pdfs/RP15AY30AJ2NA_Comparison_Guide.pdf,success,""
RP15AY30AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Consumer Literature",https://files.myrheem.com/webpartners/ProductDocuments/F2F47417-E1BE-44F5-84BF-6780E16C1309.pdf,rheem_pdfs/RP15AY30AJ2NA_Consumer_Literature.pdf,success,""
RP15AY30AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"RP15 Cut Sheet",https://files.myrheem.com/webpartners/ProductDocuments/6D0225F8-B951-438B-B3BA-1AFFE88F6F17.pdf,rheem_pdfs/RP15AY30AJ2NA_RP15_Cut_Sheet.pdf,success,""
RP15AY36AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Specification Sheet",https://files.myrheem.com/webpartners/ProductDocuments/43D7F7CF-9483-4BA3-8C02-F7E7C878FAE0.pdf,rheem_pdfs/RP15AY36AJ2NA_Specification_Sheet.pdf,success,""
RP15AY36AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Warranty Card",https://files.myrheem.com/webpartners/ProductDocuments/5D170AB1-5454-4403-8606-5E2D73543B8B.pdf,rheem_pdfs/RP15AY36AJ2NA_Warranty_Card.pdf,success,""
RP15AY36AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Comparison Guide",https://files.myrheem.com/webpartners/ProductDocuments/30E77A92-ED1C-4E75-A703-47BDAB68416B.pdf,rheem_pdfs/RP15AY36AJ2NA_Comparison_Guide.pdf,success,""
RP15AY36AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Consumer Literature",https://files.myrheem.com/webpartners/ProductDocuments/F2F47417-E1BE-44F5-84BF-6780E16C1309.pdf,rheem_pdfs/RP15AY36AJ2NA_Consumer_Literature.pdf,success,""
RP15AY36AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"RP15 Cut Sheet",https://files.myrheem.com/webpartners/ProductDocuments/6D0225F8-B951-438B-B3BA-1AFFE88F6F17.pdf,rheem_pdfs/RP15AY36AJ2NA_RP15_Cut_Sheet.pdf,success,""
RP15AY42AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Specification Sheet",https://files.myrheem.com/webpartners/ProductDocuments/43D7F7CF-9483-4BA3-8C02-F7E7C878FAE0.pdf,rheem_pdfs/RP15AY42AJ2NA_Specification_Sheet.pdf,success,""
RP15AY42AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Warranty Card",https://files.myrheem.com/webpartners/ProductDocuments/5D170AB1-5454-4403-8606-5E2D73543B8B.pdf,rheem_pdfs/RP15AY42AJ2NA_Warranty_Card.pdf,success,""
RP15AY42AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Comparison Guide",https://files.myrheem.com/webpartners/ProductDocuments/30E77A92-ED1C-4E75-A703-47BDAB68416B.pdf,rheem_pdfs/RP15AY42AJ2NA_Comparison_Guide.pdf,success,""
RP15AY42AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Consumer Literature",https://files.myrheem.com/webpartners/ProductDocuments/F2F47417-E1BE-44F5-84BF-6780E16C1309.pdf,rheem_pdfs/RP15AY42AJ2NA_Consumer_Literature.pdf,success,""
RP15AY42AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"RP15 Cut Sheet",https://files.myrheem.com/webpartners/ProductDocuments/6D0225F8-B951-438B-B3BA-1AFFE88F6F17.pdf,rheem_pdfs/RP15AY42AJ2NA_RP15_Cut_Sheet.pdf,success,""
RP15AY48AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Specification Sheet",https://files.myrheem.com/webpartners/ProductDocuments/43D7F7CF-9483-4BA3-8C02-F7E7C878FAE0.pdf,rheem_pdfs/RP15AY48AJ2NA_Specification_Sheet.pdf,success,""
RP15AY48AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Warranty Card",https://files.myrheem.com/webpartners/ProductDocuments/5D170AB1-5454-4403-8606-5E2D73543B8B.pdf,rheem_pdfs/RP15AY48AJ2NA_Warranty_Card.pdf,success,""
RP15AY48AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Comparison Guide",https://files.myrheem.com/webpartners/ProductDocuments/30E77A92-ED1C-4E75-A703-47BDAB68416B.pdf,rheem_pdfs/RP15AY48AJ2NA_Comparison_Guide.pdf,success,""
RP15AY48AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Consumer Literature",https://files.myrheem.com/webpartners/ProductDocuments/F2F47417-E1BE-44F5-84BF-6780E16C1309.pdf,rheem_pdfs/RP15AY48AJ2NA_Consumer_Literature.pdf,success,""
RP15AY48AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"RP15 Cut Sheet",https://files.myrheem.com/webpartners/ProductDocuments/6D0225F8-B951-438B-B3BA-1AFFE88F6F17.pdf,rheem_pdfs/RP15AY48AJ2NA_RP15_Cut_Sheet.pdf,success,""
RP15AY60AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Specification Sheet",https://files.myrheem.com/webpartners/ProductDocuments/43D7F7CF-9483-4BA3-8C02-F7E7C878FAE0.pdf,rheem_pdfs/RP15AY60AJ2NA_Specification_Sheet.pdf,success,""
RP15AY60AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Warranty Card",https://files.myrheem.com/webpartners/ProductDocuments/5D170AB1-5454-4403-8606-5E2D73543B8B.pdf,rheem_pdfs/RP15AY60AJ2NA_Warranty_Card.pdf,success,""
RP15AY60AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Comparison Guide",https://files.myrheem.com/webpartners/ProductDocuments/30E77A92-ED1C-4E75-A703-47BDAB68416B.pdf,rheem_pdfs/RP15AY60AJ2NA_Comparison_Guide.pdf,success,""
RP15AY60AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"Consumer Literature",https://files.myrheem.com/webpartners/ProductDocuments/F2F47417-E1BE-44F5-84BF-6780E16C1309.pdf,rheem_pdfs/RP15AY60AJ2NA_Consumer_Literature.pdf,success,""
RP15AY60AJ2NA,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na,https://www.rheem.com/product/rheem-rp15ay-endeavor-line-classic-plus-series-heat-pumps-rp15ay60ay2na/related-documents/274929,"RP15 Cut Sheet",https://files.myrheem.com/webpartners/ProductDocuments/6D0225F8-B951-438B-B3BA-1AFFE88F6F17.pdf,rheem_pdfs/RP15AY60AJ2NA_RP15_Cut_Sheet.pdf,success,""
WRX05021,,,"",,,failed,"No product page found in search results"
WRX07521,,,"",,,failed,"No product page found in search results"
WRX10021,,,"",,,failed,"No product page found in search results"
WRX1502B1,,,"",,,failed,"No product page found in search results"
